Order ID,Order Date,Region,Category,Sub-Category,Sales,Quantity,Profit,Customer Name
ORD-12682,2024-12-29,East,Technology,Monitor,1832.79,3,2718.45,Richard Johnson
ORD-12683,2024-10-30,West,Office Supplies,Notebook,1711.07,4,752.89,Mitchell Landry
ORD-12684,2024-02-27,West,Technology,Mouse,397.83,3,2833.92,Brandon Bush
ORD-12685,2024-03-29,North,Office Supplies,Notebook,7145.74,9,2776.16,Ann Combs
ORD-12686,2024-03-03,North,Technology,Mouse,8180.52,1,596.09,Sue Farmer
ORD-12687,2024-01-09,North,Technology,Laptop,6947.48,7,1410.86,Mrs. Michelle Castro
ORD-12688,2024-01-24,North,Furniture,Chair,5128.44,10,2030.85,Christopher Anderson
ORD-12689,2024-07-16,North,Office Supplies,Stapler,210.92,2,2462.6,Michael Mccullough
ORD-12690,2024-07-15,North,Technology,Keyboard,2958.76,4,2698.34,Pamela Castillo
ORD-12691,2024-11-28,South,Furniture,Sofa,6447.42,2,1789.42,Cole Bennett
ORD-12692,2024-05-21,West,Technology,Monitor,7852.08,9,1942.47,Anthony Newton
ORD-12693,2024-06-07,West,Technology,Keyboard,8676.91,10,983.36,Michael Taylor
ORD-12694,2024-01-18,North,Office Supplies,Pen,2065.7,1,1398.28,Andrea Jenkins
ORD-12695,2024-01-02,East,Furniture,Table,8191.96,5,2833.2,Samantha Joyce
ORD-12696,2024-08-12,North,Office Supplies,Stapler,3380.93,1,1335.94,Marvin Robinson
ORD-12697,2024-08-04,East,Office Supplies,Stapler,1011.07,1,2719.71,Brian Jones
ORD-12698,2024-06-02,North,Furniture,Sofa,7118.69,4,2961.01,James Gibbs
ORD-12699,2024-10-04,East,Technology,Monitor,1095.66,10,2462.94,Tiffany Stewart
ORD-12700,2024-11-12,West,Office Supplies,Printer Paper,515.38,10,94.38,Maurice Gonzalez
ORD-12701,2024-08-08,West,Office Supplies,Notebook,5527.52,5,1684.19,Victoria Guerrero
ORD-12702,2024-03-22,West,Furniture,Cabinet,6108.64,1,1607.47,Karen Sanchez
ORD-12703,2024-10-12,North,Office Supplies,Stapler,4777.54,8,2355.69,Dr. Shannon Perkins MD
ORD-12704,2024-01-16,East,Technology,Keyboard,8048.22,7,582.8,Bailey Clark
ORD-12705,2024-10-18,West,Furniture,Chair,8978.24,1,2094.98,Mark Thomas
ORD-12706,2024-01-12,North,Technology,Mouse,1413.74,6,1390.93,Michael Summers
ORD-12707,2024-07-13,North,Office Supplies,Notebook,3096.98,2,1682.22,Eric Dunn
ORD-12708,2024-03-12,North,Technology,Keyboard,7861.25,6,1040.06,Roger Wolfe
ORD-12709,2024-08-23,West,Furniture,Chair,4623.49,2,2029.34,Tara Miller
ORD-12710,2024-05-31,West,Technology,Monitor,6061.02,2,334.89,John Robles
ORD-12711,2024-05-23,North,Office Supplies,Notebook,6124.66,10,1238.3,Ryan Mcintosh
ORD-12712,2024-05-16,South,Technology,Monitor,1710.92,10,2831.92,Elizabeth Bates
ORD-12713,2024-08-18,North,Furniture,Chair,8130.51,5,2176.97,Timothy Chapman
ORD-12714,2024-03-08,North,Furniture,Sofa,8250.74,6,2059.0,Barry Morrison
ORD-12715,2024-01-24,East,Furniture,Cabinet,4407.66,9,422.94,Wendy Wilson
ORD-12716,2024-03-05,East,Office Supplies,Notebook,5019.76,1,2145.4,John Scott
ORD-12717,2024-02-02,West,Technology,Laptop,2273.62,6,1259.53,Bruce Wallace
ORD-12718,2024-03-28,South,Technology,Monitor,8290.08,5,2550.47,Steven Erickson
ORD-12719,2024-09-14,South,Furniture,Table,9203.47,10,1017.89,Katherine Brown
ORD-12720,2024-01-03,North,Office Supplies,Printer Paper,980.7,9,1973.25,Crystal Howard
ORD-12721,2024-03-23,East,Office Supplies,Notebook,7199.06,4,315.76,Alan Knapp
ORD-12722,2024-07-18,East,Furniture,Chair,161.85,2,223.81,John Peterson
ORD-12723,2024-02-16,North,Furniture,Chair,5786.17,1,1850.73,Sean Williams
ORD-12724,2024-12-02,North,Furniture,Chair,3218.34,7,288.57,Stacey Smith
ORD-12725,2024-04-26,West,Technology,Keyboard,627.08,10,451.68,Deborah Richardson
ORD-12726,2024-08-24,North,Technology,Laptop,8115.65,10,976.03,Christopher Jenkins
ORD-12727,2024-09-04,East,Technology,Laptop,9069.9,2,2637.91,John Steele
ORD-12728,2024-10-14,East,Office Supplies,Printer Paper,7021.36,4,2441.65,Cathy Lewis
ORD-12729,2024-07-30,South,Technology,Monitor,8665.52,7,1066.61,James Lane DDS
ORD-12730,2024-05-22,West,Office Supplies,Printer Paper,7683.31,7,2517.18,Keith Alexander
ORD-12731,2024-08-30,South,Technology,Mouse,8067.26,9,293.8,Sarah Roth
ORD-12732,2024-01-19,East,Office Supplies,Pen,3389.67,3,1087.8,Christina Love
ORD-12733,2024-04-23,South,Office Supplies,Stapler,780.34,5,679.34,Gloria Mendoza
ORD-12734,2024-08-12,East,Office Supplies,Printer Paper,5287.78,4,1045.32,Melissa Garcia
ORD-12735,2024-09-28,North,Technology,Monitor,4115.75,5,2938.09,Matthew Silva
ORD-12736,2024-08-07,West,Furniture,Chair,2018.19,9,696.14,Karen Martinez
ORD-12737,2024-06-02,South,Office Supplies,Printer Paper,5516.91,3,987.86,Shannon Stout
ORD-12738,2024-11-18,East,Technology,Monitor,4118.33,3,1643.57,Juan Smith
ORD-12739,2024-01-28,West,Furniture,Sofa,8181.41,5,2128.83,Veronica Baker
ORD-12740,2024-08-17,East,Furniture,Sofa,3589.15,6,2884.72,Danielle Martinez
ORD-12741,2024-10-16,South,Technology,Mouse,7318.95,1,1802.5,Rose Mcgrath
ORD-12742,2024-06-15,North,Office Supplies,Printer Paper,520.8,5,2205.33,Lori Blake
ORD-12743,2024-04-29,North,Office Supplies,Pen,9515.32,2,1414.96,Brandon Williams
ORD-12744,2024-02-18,North,Office Supplies,Stapler,1509.01,5,2127.27,Amber Miller
ORD-12745,2024-01-28,South,Furniture,Cabinet,1765.08,1,1248.06,Tina Clements DDS
ORD-12746,2024-04-29,East,Office Supplies,Printer Paper,8193.97,5,2110.97,Christopher Lee
ORD-12747,2024-01-01,North,Technology,Mouse,6701.93,3,1341.33,Erin Burgess
ORD-12748,2024-01-31,North,Furniture,Sofa,1663.3,7,2290.66,Kelly Fisher MD
ORD-12749,2024-02-10,East,Office Supplies,Pen,1198.84,4,2595.33,Rachel Jackson
ORD-12750,2024-12-01,East,Technology,Keyboard,4457.53,10,1052.36,Jared Johnson
ORD-12751,2024-01-23,West,Furniture,Sofa,1088.94,8,2127.34,Michael Le
ORD-12752,2024-10-31,North,Technology,Monitor,9314.43,10,2038.51,Amanda George
ORD-12753,2024-04-28,North,Office Supplies,Pen,576.63,7,899.14,Juan Campbell
ORD-12754,2024-06-04,North,Office Supplies,Notebook,2112.31,10,399.63,Joseph Cline MD
ORD-12755,2024-03-05,North,Furniture,Sofa,8795.04,7,184.54,Pamela Bauer
ORD-12756,2024-02-02,North,Office Supplies,Printer Paper,5473.33,10,2734.08,Mr. Benjamin Mccoy DDS
ORD-12757,2024-11-11,South,Technology,Keyboard,9602.46,6,1071.02,Sandra Clark
ORD-12758,2024-12-17,East,Technology,Keyboard,1550.43,6,1194.37,Alyssa David
ORD-12759,2024-07-27,West,Technology,Laptop,5737.01,10,88.49,Michael Duran
ORD-12760,2024-10-19,West,Technology,Monitor,9434.76,9,223.43,Cameron Pugh
ORD-12761,2024-08-12,West,Office Supplies,Stapler,2701.4,4,2988.54,Amy Booker
ORD-12762,2024-12-21,South,Office Supplies,Printer Paper,7194.9,4,2003.53,Brett Joseph
ORD-12763,2024-06-06,East,Office Supplies,Printer Paper,8632.69,1,58.2,Katherine Perez
ORD-12764,2024-07-12,South,Furniture,Cabinet,3408.33,1,693.0,William Jones
ORD-12765,2024-01-06,North,Office Supplies,Printer Paper,4982.98,7,973.66,Harold Martin
ORD-12766,2024-04-04,East,Technology,Monitor,1147.1,9,801.57,Michael Scott
ORD-12767,2024-11-17,South,Office Supplies,Pen,6648.77,10,2122.25,Sharon Hansen
ORD-12768,2024-04-23,East,Technology,Mouse,3377.2,2,255.74,Nicole Roberts
ORD-12769,2024-10-19,North,Office Supplies,Pen,6467.2,7,2524.84,Stephanie Davis
ORD-12770,2024-05-05,North,Technology,Keyboard,6408.35,9,1689.57,Jacqueline Pham
ORD-12771,2024-05-04,North,Furniture,Sofa,1599.52,2,310.74,Edwin Santos
ORD-12772,2024-04-22,South,Furniture,Cabinet,6201.04,1,880.69,Matthew Baker
ORD-12773,2024-08-21,East,Office Supplies,Printer Paper,7566.95,10,1691.63,David Adams
ORD-12774,2024-06-14,South,Office Supplies,Stapler,968.5,10,2223.99,William Lindsey
ORD-12775,2024-03-26,West,Furniture,Sofa,559.62,4,1286.29,Andrew Chaney
ORD-12776,2024-12-21,South,Technology,Laptop,4629.97,6,1585.95,Kaitlyn Mcdowell
ORD-12777,2024-08-24,West,Technology,Keyboard,8910.29,10,421.94,Tiffany Romero
ORD-12778,2024-02-16,East,Furniture,Chair,8434.35,4,2155.4,Cassandra Ward
ORD-12779,2024-04-02,South,Office Supplies,Pen,4371.35,3,341.98,Caitlin Castillo
ORD-12780,2024-02-04,East,Office Supplies,Notebook,9078.35,9,2367.75,Erin Ramirez
ORD-12781,2024-01-03,East,Office Supplies,Stapler,5698.88,7,363.93,Jennifer Harrell
ORD-12782,2024-04-18,East,Technology,Monitor,3389.93,9,290.58,Lance Meyers
ORD-12783,2024-10-18,West,Office Supplies,Printer Paper,6933.65,8,544.06,Randall Taylor
ORD-12784,2024-07-14,North,Office Supplies,Pen,7117.41,6,2755.65,Christopher Walker
ORD-12785,2024-02-04,West,Furniture,Table,6125.7,3,1550.13,Kimberly Foster
ORD-12786,2024-03-29,East,Office Supplies,Stapler,3383.82,5,2605.39,Ryan Cooley
ORD-12787,2024-09-20,South,Office Supplies,Pen,1764.4,8,529.42,Stephanie Cook
ORD-12788,2024-10-09,South,Technology,Mouse,6188.91,9,426.01,Maria Perez
ORD-12789,2024-12-05,South,Technology,Mouse,685.68,2,868.4,Karen Dominguez
ORD-12790,2024-12-01,South,Furniture,Sofa,7338.31,9,2255.93,Jimmy Kim
ORD-12791,2024-07-03,South,Technology,Monitor,7040.9,3,2220.37,Brandon Bryant
ORD-12792,2024-03-06,North,Office Supplies,Pen,6377.03,1,867.14,Morgan Lopez
ORD-12793,2024-04-22,South,Office Supplies,Notebook,1392.79,8,1519.18,Mr. Kurt Scott MD
ORD-12794,2024-05-04,East,Technology,Laptop,7206.74,1,2700.61,Karen Caldwell
ORD-12795,2024-08-01,East,Technology,Laptop,8874.73,7,797.72,Jose Chavez
ORD-12796,2024-12-15,North,Technology,Laptop,3509.9,10,730.89,Richard Hopkins
ORD-12797,2024-08-23,East,Furniture,Cabinet,4039.05,10,333.06,Brenda Maldonado
ORD-12798,2024-03-08,North,Office Supplies,Notebook,6869.49,3,2972.47,Nicolas Murphy
ORD-12799,2024-12-15,North,Technology,Monitor,4749.8,7,2602.31,Robert Crawford
ORD-12800,2024-10-25,South,Technology,Mouse,1281.38,1,827.83,Desiree Crawford
ORD-12801,2024-02-04,West,Office Supplies,Printer Paper,3979.63,3,1724.09,Victoria Hoover
ORD-12802,2024-08-02,West,Technology,Laptop,238.52,1,1132.33,Danielle Patterson
ORD-12803,2024-08-01,West,Office Supplies,Printer Paper,4659.0,1,1180.34,Jennifer Long
ORD-12804,2024-03-19,North,Office Supplies,Stapler,5746.25,7,1118.05,Nicole Anderson
ORD-12805,2024-10-24,East,Technology,Keyboard,7810.15,5,936.48,Ronald Simon
ORD-12806,2024-08-08,West,Technology,Monitor,9799.0,5,1833.74,Madison Munoz
ORD-12807,2024-10-17,West,Technology,Mouse,3503.52,5,1959.31,Sheila Orr
ORD-12808,2024-08-20,South,Furniture,Table,1381.81,3,1186.75,Jaclyn Paul
ORD-12809,2024-02-15,East,Furniture,Chair,9689.71,5,688.5,Barbara Wise
ORD-12810,2024-06-24,East,Furniture,Table,2738.9,3,349.16,Christopher Acevedo
ORD-12811,2024-09-30,West,Office Supplies,Pen,9496.52,10,2853.59,Alex Bennett
ORD-12812,2024-11-14,West,Office Supplies,Pen,1560.44,4,2186.85,Anthony Wood
ORD-12813,2024-12-02,West,Office Supplies,Pen,2710.33,4,1701.13,Mariah Williams
ORD-12814,2024-05-24,West,Technology,Mouse,9743.67,3,2672.44,Gabrielle Walker
ORD-12815,2024-07-05,South,Office Supplies,Pen,2326.64,5,2850.24,Terrence Anderson
ORD-12816,2024-02-09,North,Technology,Mouse,7093.42,6,2552.6,Makayla Foster
ORD-12817,2024-07-26,North,Office Supplies,Stapler,3801.23,5,1140.9,Bradley Johnson
ORD-12818,2024-12-19,East,Furniture,Cabinet,5043.86,8,1234.06,Danielle Mccoy
ORD-12819,2024-11-21,East,Office Supplies,Printer Paper,9475.2,6,2902.81,Jeanne Bailey
ORD-12820,2024-10-15,West,Furniture,Sofa,9912.17,5,1209.43,Jennifer Stewart
ORD-12821,2024-02-02,West,Office Supplies,Stapler,2165.36,5,423.1,Heather Walker
ORD-12822,2024-05-26,East,Technology,Keyboard,319.05,1,1739.43,Gloria Mendoza
ORD-12823,2024-09-17,North,Office Supplies,Printer Paper,8166.18,3,2293.23,Ashley Schmidt
ORD-12824,2024-06-14,East,Office Supplies,Notebook,5799.59,7,941.16,Benjamin Walker
ORD-12825,2024-02-27,South,Furniture,Table,234.11,5,453.29,Kathryn Gilmore
ORD-12826,2024-05-16,South,Furniture,Chair,3909.58,5,205.29,Belinda Harris
ORD-12827,2024-11-29,South,Office Supplies,Printer Paper,2553.34,3,2825.83,Melissa Garcia
ORD-12828,2024-06-11,East,Technology,Keyboard,2213.56,1,1385.78,Collin Johnson
ORD-12829,2024-12-02,West,Furniture,Table,2337.45,1,138.46,Mary Bradley
ORD-12830,2024-09-10,East,Office Supplies,Pen,9205.55,3,2799.17,Mariah Howell
ORD-12831,2024-10-08,West,Technology,Keyboard,1014.54,9,878.51,Michelle Anderson
ORD-12832,2024-07-04,East,Technology,Mouse,7417.33,3,1327.19,Lawrence Gillespie
ORD-12833,2024-05-12,East,Office Supplies,Stapler,8457.0,8,193.4,Danny Smith
ORD-12834,2024-11-25,South,Furniture,Table,8709.97,1,2089.93,Mary Lee
ORD-12835,2024-03-16,South,Furniture,Sofa,9058.88,8,1386.25,Jonathan Adams
ORD-12836,2024-07-23,East,Office Supplies,Stapler,4126.7,4,1430.69,Rebecca Brown
ORD-12837,2024-02-01,North,Technology,Keyboard,9257.5,6,2455.11,Tonya Greene
ORD-12838,2024-01-13,East,Furniture,Chair,3322.29,9,1991.94,Tanya Colon
ORD-12839,2024-01-13,South,Technology,Laptop,4890.06,3,2201.99,Lindsey Perez
ORD-12840,2024-04-05,East,Technology,Keyboard,4684.84,4,403.75,James Franklin
ORD-12841,2024-04-26,North,Technology,Keyboard,7715.47,4,2301.04,Sheila Nash
ORD-12842,2024-09-10,South,Office Supplies,Pen,9093.49,4,408.79,Michael Stephenson
ORD-12843,2024-06-28,South,Furniture,Sofa,5229.16,7,569.23,Brendan Nash
ORD-12844,2024-11-03,South,Office Supplies,Pen,5798.57,8,2363.07,Todd Hunter
ORD-12845,2024-07-10,East,Furniture,Table,8289.75,4,2733.16,Bryan Hicks
ORD-12846,2024-03-18,West,Technology,Mouse,2345.71,10,610.81,Margaret Jones
ORD-12847,2024-01-01,East,Office Supplies,Notebook,3699.55,8,2089.01,Michelle Kim
ORD-12848,2024-04-25,South,Technology,Keyboard,2343.71,7,306.97,Leah Hall
ORD-12849,2024-08-28,West,Furniture,Chair,1007.22,1,1676.12,Christine Lee
ORD-12850,2024-09-18,South,Furniture,Chair,3951.99,8,2374.34,Justin Clark
ORD-12851,2024-04-12,West,Technology,Mouse,481.89,1,1499.61,Mitchell Davis
ORD-12852,2024-02-21,East,Technology,Monitor,6483.58,9,705.67,Scott Wiley
ORD-12853,2024-12-27,North,Office Supplies,Notebook,9640.21,8,2015.35,Charles Barnes
ORD-12854,2024-12-28,East,Office Supplies,Stapler,5387.91,5,2349.08,Taylor Cole
ORD-12855,2024-06-15,West,Furniture,Table,7562.14,3,478.19,Jamie Davidson
ORD-12856,2024-03-13,South,Technology,Mouse,9204.46,9,99.82,Mr. Ryan Greer
ORD-12857,2024-05-09,South,Technology,Keyboard,3526.45,10,505.13,Rachel Lewis
ORD-12858,2024-04-01,East,Office Supplies,Notebook,4109.77,7,589.97,Michael Riddle
ORD-12859,2024-04-18,East,Office Supplies,Printer Paper,6595.29,7,764.62,Nicole Jenkins
ORD-12860,2024-05-05,North,Office Supplies,Stapler,8565.33,2,1618.14,Jennifer Skinner
ORD-12861,2024-12-16,West,Furniture,Cabinet,2830.22,4,68.62,Kenneth Hall
ORD-12862,2024-04-27,East,Office Supplies,Printer Paper,7744.49,9,1005.68,Lisa Mann
ORD-12863,2024-04-22,West,Technology,Laptop,1827.7,1,1550.72,Jose Young
ORD-12864,2024-04-27,West,Furniture,Cabinet,6602.82,7,236.61,Bryan Porter
ORD-12865,2024-08-31,North,Office Supplies,Printer Paper,3679.17,5,1727.6,Amanda Phillips
ORD-12866,2024-07-07,North,Technology,Laptop,4338.38,5,262.46,Mary Barton
ORD-12867,2024-06-17,West,Office Supplies,Printer Paper,2789.03,10,2803.37,Ellen Harris
ORD-12868,2024-10-30,South,Technology,Monitor,5950.25,8,1664.01,Alexander Porter
ORD-12869,2024-01-31,West,Furniture,Table,8053.94,3,103.57,Valerie Bryan
ORD-12870,2024-03-22,North,Technology,Monitor,804.09,8,333.48,Richard Oconnor
ORD-12871,2024-03-17,East,Office Supplies,Pen,825.59,4,1736.14,Amy Payne
ORD-12872,2024-11-13,West,Office Supplies,Stapler,4681.3,10,1959.44,Amanda Byrd
ORD-12873,2024-10-16,West,Furniture,Chair,2234.63,3,1307.77,Joseph Levy
ORD-12874,2024-02-10,South,Furniture,Table,1405.33,7,2041.1,Charles Simmons
ORD-12875,2024-06-22,West,Technology,Monitor,6522.61,7,1089.63,Lori Huang
ORD-12876,2024-11-19,East,Office Supplies,Notebook,2109.85,10,320.5,Jody Adams
ORD-12877,2024-06-07,South,Furniture,Sofa,405.68,9,2032.73,Nicole Jones
ORD-12878,2024-04-03,South,Office Supplies,Printer Paper,1334.42,1,517.69,David Rogers
ORD-12879,2024-06-29,North,Office Supplies,Pen,7768.5,8,2432.28,Jennifer Hernandez
ORD-12880,2024-10-15,West,Furniture,Sofa,8015.45,5,1465.82,Joseph Taylor
ORD-12881,2024-01-01,South,Office Supplies,Pen,4266.56,9,1419.59,Gregory Hall
ORD-12882,2024-10-05,West,Furniture,Sofa,5014.48,5,1738.57,Samuel Perez
ORD-12883,2024-06-07,North,Office Supplies,Stapler,4255.92,4,1187.69,Douglas Webb
ORD-12884,2024-12-19,North,Furniture,Cabinet,2643.62,6,147.43,Kevin Buckley
ORD-12885,2024-06-29,East,Furniture,Table,7020.41,8,637.58,Sara Gallegos
ORD-12886,2024-05-19,West,Office Supplies,Stapler,6202.94,8,1352.07,Larry Graves
ORD-12887,2024-03-11,West,Technology,Keyboard,2305.13,4,196.16,Michael White
ORD-12888,2024-01-05,South,Furniture,Cabinet,3743.27,2,526.46,Seth Hodge
ORD-12889,2024-07-30,South,Technology,Monitor,4323.01,4,2962.97,Jon Gonzalez
ORD-12890,2024-09-25,East,Furniture,Sofa,6156.07,6,2771.68,Julie Allen
ORD-12891,2024-05-06,East,Furniture,Cabinet,9726.51,5,2630.24,Edward Williams
ORD-12892,2024-06-06,East,Furniture,Table,7877.09,5,1855.36,Susan Jacobson
ORD-12893,2024-11-07,South,Furniture,Table,8354.46,5,863.57,Diane Kelly
ORD-12894,2024-04-25,East,Furniture,Sofa,8783.03,5,100.67,Brian Miles
ORD-12895,2024-03-15,South,Office Supplies,Notebook,572.67,6,1526.49,Nicole Martin
ORD-12896,2024-04-21,East,Technology,Monitor,1087.61,3,355.65,Amy Reese MD
ORD-12897,2024-03-07,North,Technology,Monitor,6943.59,2,2588.24,David Wright
ORD-12898,2024-06-16,East,Technology,Monitor,9002.45,9,1075.86,Peter Johnson
ORD-12899,2024-07-08,East,Furniture,Cabinet,4778.91,10,439.14,Nathan Curtis
ORD-12900,2024-05-05,North,Technology,Laptop,524.82,5,1721.72,Madeline Willis
ORD-12901,2024-02-02,South,Furniture,Cabinet,7262.99,4,1721.39,Aaron Galvan
ORD-12902,2024-07-01,North,Technology,Mouse,1449.97,2,651.92,Dr. Ernest Solomon MD
ORD-12903,2024-07-20,East,Furniture,Sofa,5334.77,10,1205.24,Michael Diaz
ORD-12904,2024-11-17,West,Furniture,Sofa,9642.04,9,2822.77,Krista Robinson
ORD-12905,2024-02-05,East,Technology,Mouse,7087.58,9,930.12,Jennifer Randolph
ORD-12906,2024-07-22,West,Furniture,Sofa,2290.74,2,707.33,Vincent Wu
ORD-12907,2024-01-25,South,Office Supplies,Printer Paper,3036.57,3,611.96,Mrs. Kelly Ortiz
ORD-12908,2024-12-09,South,Furniture,Table,431.51,4,624.96,Barbara Stewart
ORD-12909,2024-04-03,East,Furniture,Sofa,4125.12,2,105.21,Erin French
ORD-12910,2024-12-31,West,Technology,Monitor,5093.9,7,2355.22,Charles Wilson
ORD-12911,2024-01-17,East,Office Supplies,Pen,7136.48,3,1728.79,Matthew Keller
ORD-12912,2024-10-25,North,Furniture,Cabinet,1614.61,2,1957.57,Alexander Larson
ORD-12913,2024-05-26,North,Furniture,Cabinet,4711.58,4,2980.96,Kristen Jackson
ORD-12914,2024-06-12,North,Furniture,Table,1636.14,9,2392.12,Charles Lopez
ORD-12915,2024-03-24,South,Furniture,Chair,8169.16,10,2835.74,Sandy Santos
ORD-12916,2024-06-22,South,Furniture,Cabinet,4539.71,6,2203.01,James Adams
ORD-12917,2024-04-12,South,Technology,Mouse,5251.11,3,1889.65,Brittany Warren
ORD-12918,2024-03-10,North,Technology,Laptop,1430.98,7,1742.17,Anthony Flores
ORD-12919,2024-04-14,North,Technology,Mouse,2374.25,4,631.94,Evan Perez
ORD-12920,2024-08-13,North,Furniture,Cabinet,7367.23,2,2027.47,John Fritz
ORD-12921,2024-07-05,North,Furniture,Cabinet,4431.64,7,468.88,Frank Crawford
ORD-12922,2024-06-10,South,Furniture,Sofa,8996.59,1,562.0,Elizabeth Bailey
ORD-12923,2024-04-17,North,Office Supplies,Printer Paper,874.59,3,2735.19,Marc Hodge
ORD-12924,2024-09-06,South,Office Supplies,Printer Paper,2426.38,4,849.02,John Collins
ORD-12925,2024-03-06,East,Technology,Laptop,4638.68,10,2438.02,Walter Carter
ORD-12926,2024-08-20,South,Technology,Laptop,9580.36,3,913.39,Anthony Roach
ORD-12927,2024-08-12,West,Furniture,Chair,9171.29,5,1998.63,Amber Brown
ORD-12928,2024-02-22,West,Office Supplies,Stapler,6457.71,8,997.29,Jesse Miller
ORD-12929,2024-02-24,South,Furniture,Cabinet,9264.03,1,1189.64,Adam Thomas
ORD-12930,2024-10-01,West,Office Supplies,Notebook,1625.45,8,1905.32,Jamie Cummings
ORD-12931,2024-04-02,South,Furniture,Chair,3234.91,1,2417.86,John Norman PhD
ORD-12932,2024-07-16,West,Office Supplies,Printer Paper,7606.67,5,2152.2,Lauren Hester
ORD-12933,2024-05-06,West,Office Supplies,Notebook,2566.13,4,1381.54,Annette Clark
ORD-12934,2024-02-21,South,Technology,Mouse,936.91,1,401.72,Penny Cummings
ORD-12935,2024-04-30,East,Furniture,Chair,9826.95,9,1276.99,Spencer Arroyo
ORD-12936,2024-12-08,North,Office Supplies,Pen,4598.7,1,2595.71,Laura Johnson
ORD-12937,2024-12-21,North,Furniture,Sofa,7999.58,4,1814.88,Brandy Smith
ORD-12938,2024-10-27,East,Furniture,Chair,6975.0,3,1814.62,Patrick Young
ORD-12939,2024-09-09,North,Office Supplies,Pen,1809.37,3,2720.68,Philip Arias
ORD-12940,2024-05-07,South,Furniture,Sofa,5619.81,3,532.47,Allison Robinson
ORD-12941,2024-03-17,South,Furniture,Sofa,1218.57,3,1161.81,Jennifer Jones
ORD-12942,2024-10-29,West,Furniture,Sofa,8514.97,4,2730.88,Dakota Foley
ORD-12943,2024-12-20,South,Office Supplies,Pen,2103.33,5,918.56,Shawn Burns
ORD-12944,2024-06-05,West,Furniture,Chair,5134.89,10,2771.22,Mario Freeman
ORD-12945,2024-08-25,North,Technology,Keyboard,8063.95,1,2587.54,Daniel Castillo
ORD-12946,2024-09-16,East,Office Supplies,Stapler,806.58,6,608.93,Lisa Cox
ORD-12947,2024-09-11,East,Office Supplies,Stapler,6276.75,3,1221.92,Michael Ferguson
ORD-12948,2024-03-22,East,Office Supplies,Notebook,4199.74,5,595.71,Kiara Jones
ORD-12949,2024-06-12,South,Furniture,Cabinet,1684.18,6,1723.35,Kimberly Salazar
ORD-12950,2024-02-11,West,Technology,Monitor,3557.97,2,468.19,Cindy Jackson
ORD-12951,2024-01-15,East,Office Supplies,Notebook,5769.78,3,495.18,William Medina
ORD-12952,2024-02-06,East,Furniture,Chair,9248.2,7,694.18,Samantha Lee
ORD-12953,2024-06-10,West,Technology,Keyboard,2402.65,4,1416.65,Justin Singleton
ORD-12954,2024-11-26,West,Office Supplies,Notebook,1806.37,10,2182.02,Annette Chang
ORD-12955,2024-01-22,West,Office Supplies,Notebook,3832.13,6,2006.57,Kristy Newton
ORD-12956,2024-11-26,East,Office Supplies,Pen,1061.25,4,2185.36,Judy Stanton
ORD-12957,2024-01-23,East,Technology,Laptop,5781.58,4,2127.9,John Pierce DDS
ORD-12958,2024-11-24,North,Technology,Laptop,1850.12,3,328.37,April Hill
ORD-12959,2024-07-09,East,Technology,Laptop,5162.48,2,2148.12,Karen Vega
ORD-12960,2024-08-10,West,Office Supplies,Notebook,5404.28,7,928.97,Kelly Goodwin
ORD-12961,2024-10-25,North,Technology,Laptop,5355.3,5,1691.0,April Ryan
ORD-12962,2024-06-07,East,Technology,Monitor,7525.76,1,175.61,Beth Campbell
ORD-12963,2024-10-18,West,Furniture,Table,4478.22,9,1467.3,Richard Wong
ORD-12964,2024-07-17,West,Furniture,Sofa,2889.51,7,2259.36,Michelle Johnson
ORD-12965,2024-11-01,West,Office Supplies,Pen,7269.78,4,923.77,Jeffrey Perez
ORD-12966,2024-11-08,South,Technology,Laptop,7177.1,7,2435.56,Emily Hartman
ORD-12967,2024-04-08,South,Technology,Laptop,269.37,2,184.14,Tina Tapia
ORD-12968,2024-09-29,South,Technology,Keyboard,7978.79,2,880.14,Crystal Peters
ORD-12969,2024-02-16,West,Furniture,Chair,8640.74,8,502.6,Lisa Nelson
ORD-12970,2024-10-21,North,Furniture,Sofa,6551.71,9,2110.01,Kaitlyn Vega
ORD-12971,2024-01-30,South,Technology,Laptop,8764.32,7,1258.97,Shawn Stewart
ORD-12972,2024-12-27,North,Office Supplies,Notebook,717.64,6,2811.93,Mark Rhodes
ORD-12973,2024-10-03,East,Office Supplies,Notebook,2014.58,7,606.23,Joshua Mcpherson
ORD-12974,2024-06-13,North,Technology,Laptop,3333.71,3,846.95,Courtney Diaz
ORD-12975,2024-10-08,North,Office Supplies,Notebook,9359.64,9,2082.88,Julie Medina
ORD-12976,2024-12-03,North,Furniture,Table,690.45,7,1625.25,Emily Blackburn
ORD-12977,2024-08-22,West,Furniture,Table,9342.27,4,573.07,Mark Watkins
ORD-12978,2024-09-13,West,Office Supplies,Notebook,6764.43,4,682.75,Jose Jones
ORD-12979,2024-02-12,East,Furniture,Cabinet,6386.5,9,2743.5,Rachel Terry
ORD-12980,2024-07-22,West,Furniture,Table,1137.07,7,1678.84,Stephanie Jackson
ORD-12981,2024-02-08,South,Technology,Laptop,1635.02,9,2383.75,Daniel Armstrong
ORD-12982,2024-11-07,South,Technology,Mouse,1081.58,9,2554.99,Teresa Smith
